photo_id,business_id,caption,label
pt4Kz77dCV-mvzRhTBO8VQ,i--dxuKd_6Dx7mwgQ5nl-g,Super Cheesy bacon French Toast& Blueberry Pancakes,food
a6WMvz0NlOeQp58yaCmFPQ,i--dxuKd_6Dx7mwgQ5nl-g,,food
I2oEbv744x050pTKkcIrmA,i--dxuKd_6Dx7mwgQ5nl-g,,food
_07N8K_lJ8KKdFGN7_ps8w,i--dxuKd_6Dx7mwgQ5nl-g,,inside
QBXCvTrIFWAdfp-FRFXVsw,i--dxuKd_6Dx7mwgQ5nl-g,Super Fluffy Buttermilk Pancakes (with Maple Syrup and Brown Sugar Butter),food
99oeKfKZ13bfh9pviinVdA,i--dxuKd_6Dx7mwgQ5nl-g,Buttermilk Fried Chicken and Waffles (served with Tabasco-Pepper Honey + Crunchy Cabbage Slaw),food
H-wWa2A1tiDgcB541prr3g,i--dxuKd_6Dx7mwgQ5nl-g,Buttermilk Fried Chicken and Waffles (served with Tabasco-Pepper Honey + Crunchy Cabbage Slaw),food
q0zhLnuB7fnwa_COfxgiEA,i--dxuKd_6Dx7mwgQ5nl-g,,outside
kcQn5jYkMqtCUmTlY9ImPg,i--dxuKd_6Dx7mwgQ5nl-g,,food
KjDY7BdlKYEkhxrP9YWunw,i--dxuKd_6Dx7mwgQ5nl-g,,food
WEO2_rEqRJbCKjnZRKwdFw,i--dxuKd_6Dx7mwgQ5nl-g,Brunch Bowl ~,food
CeRS_m02aCbssXk-KzAIoQ,i--dxuKd_6Dx7mwgQ5nl-g,Fried chicken and waffles ~ perhaps the best thing we ever tasted for brunch,food
dqeeL2u691oQtKZzsZvqDQ,i--dxuKd_6Dx7mwgQ5nl-g,Back Patio,outside
1VoIOv_W6iBuqV478u_TsQ,i--dxuKd_6Dx7mwgQ5nl-g,Black 'N' Blue Flapjacks // Stacked High with Black & Blueberry Sauce + Brown Sugar Sugar.,food
1wLqLhXVmZO-CUn9uQqMxA,i--dxuKd_6Dx7mwgQ5nl-g,,food
Cn4OAwJLnEIeEzxMggh7rg,i--dxuKd_6Dx7mwgQ5nl-g,Cinnamon sugar pecan pancakes,food
4IcjFOY-giJ8Xlub_LOZSA,i--dxuKd_6Dx7mwgQ5nl-g,Super cheesy bacon French toast,food
kgxnlSqUZcKqoYuGnWfTGg,i--dxuKd_6Dx7mwgQ5nl-g,Bacon cheddar burger,food
uBdTVfWhHB0hs_v29kpIQQ,i--dxuKd_6Dx7mwgQ5nl-g,Pecan pancakes. Basil ricotta cream is delicious!,food
IqygHsRVjYI48JU7IsdyEg,i--dxuKd_6Dx7mwgQ5nl-g,,food
UcNVj80InM1mTpfKC5bDKw,6VpnffnKD9w4JIMIfbG0hA,Ackee and saltfish lovers you must try ours!,food
cJzQhHXtoVHjOcXkwrA27A,1NyHpXJqSLHnvDCOW0nJDg,,food
LqGTN5krML0-yYF_3mA3RA,1NyHpXJqSLHnvDCOW0nJDg,,food
H10_ELtgTIFQYLbxzYEi9w,1NyHpXJqSLHnvDCOW0nJDg,,food
qQT_x3VxBJ3F_kHAzF7qeA,1NyHpXJqSLHnvDCOW0nJDg,,food
6XaoKboEk8JkB2-J9Af1vQ,1NyHpXJqSLHnvDCOW0nJDg,,food
VQG8-dho1ibvTDFNIZoWEg,1NyHpXJqSLHnvDCOW0nJDg,,food
aZorX8hVEgBelSQV-J77FA,1NyHpXJqSLHnvDCOW0nJDg,,food
yo9h-mZwTDdWrpwfUE6SNQ,1NyHpXJqSLHnvDCOW0nJDg,,food
iYFyOeXpCoHBFnxuq9lc8A,1NyHpXJqSLHnvDCOW0nJDg,,food
QDDAhUblATGAOoyDTt2x-g,1NyHpXJqSLHnvDCOW0nJDg,,food
tGKOM7pPr-4p0oFI6bjh9g,1NyHpXJqSLHnvDCOW0nJDg,,food
E1lWysOJ2968Fcg33CAhLA,1NyHpXJqSLHnvDCOW0nJDg,,food
gdgIdPP-kMphX_uJt6WQtg,1NyHpXJqSLHnvDCOW0nJDg,,food
X_0Hy6fzza_su-F2KV393g,1NyHpXJqSLHnvDCOW0nJDg,,food
qJ_SGWwrt6TJ6C5CMlzh7Q,1NyHpXJqSLHnvDCOW0nJDg,,food
oRksFiYelAP8ccNB67P-UQ,1NyHpXJqSLHnvDCOW0nJDg,,food
0fu-nkkOND8CNiyYOACpkQ,1NyHpXJqSLHnvDCOW0nJDg,,food
zy8G2BQuQ0mIrrijMip36Q,1NyHpXJqSLHnvDCOW0nJDg,,food
7LyVpxNKRlYhMh3PrS0evA,1NyHpXJqSLHnvDCOW0nJDg,,food
rSYxQzS0vSbTP1m1L9hewQ,1NyHpXJqSLHnvDCOW0nJDg,,food
x-gPLlI8BJPgi34aUXVpEg,1NyHpXJqSLHnvDCOW0nJDg,,food
lIQMzHxgvVKmWkh609fpbQ,1NyHpXJqSLHnvDCOW0nJDg,,food
Ex8DFs9DTLAZbbNdVjAHUQ,1NyHpXJqSLHnvDCOW0nJDg,,food
kHmRtbftDgD-I7CEeBnKWw,1NyHpXJqSLHnvDCOW0nJDg,,food
tiexm-OrR5WaF9ZdIfducQ,1NyHpXJqSLHnvDCOW0nJDg,,food
-ubAjUN3B8AlEIVN90DQpg,1NyHpXJqSLHnvDCOW0nJDg,,food
LGFZYw5XXUp4qV7_tc81Lg,1NyHpXJqSLHnvDCOW0nJDg,,food
vkgVbdIZea1IMvtsRyIhEQ,1NyHpXJqSLHnvDCOW0nJDg,,food
RrCskSL-2vbIE8q9jlQ-hg,1NyHpXJqSLHnvDCOW0nJDg,,food
GRGF6VTYMI5Gc4biznLA1Q,1NyHpXJqSLHnvDCOW0nJDg,,food
6KvZgrq7hxMVBx4IABRu4g,1NyHpXJqSLHnvDCOW0nJDg,,food
-YNFizoOqfQZ8CVSNrZhcg,1NyHpXJqSLHnvDCOW0nJDg,,food
AIeIQwJX9wF1PNiEHim8sg,1NyHpXJqSLHnvDCOW0nJDg,,food
2qUcLhlMvcjeB_Khdx3yTA,1NyHpXJqSLHnvDCOW0nJDg,,food
edWkAwSFnRxjZ0uMp2nagg,1NyHpXJqSLHnvDCOW0nJDg,,food
m64fKZPOhFuOme12CDQxkQ,1NyHpXJqSLHnvDCOW0nJDg,,food
gnld70xIDr1VMFInhmKPbw,1NyHpXJqSLHnvDCOW0nJDg,,food
ifUgVD8Nm2Hk91Ckr93mZw,1NyHpXJqSLHnvDCOW0nJDg,,food
ORFLDXR9zKSKwJ1aHmuqYw,1NyHpXJqSLHnvDCOW0nJDg,,food
jVwPS1tdFxCwbZi_vAntZw,1NyHpXJqSLHnvDCOW0nJDg,,food
C8rSlCen6S7e-v5XapShLA,1NyHpXJqSLHnvDCOW0nJDg,,food
zZxs9Nil2IXBMCVHTyXkZA,1NyHpXJqSLHnvDCOW0nJDg,,food
oWX8GZ9Y-UrlfdG6yCmH3w,1NyHpXJqSLHnvDCOW0nJDg,,food
K7SejXQ9BrQ1TIPWi64jhg,1NyHpXJqSLHnvDCOW0nJDg,,food
GWXyZsra3X_eCubhnTfCNQ,wNJpk_DvWyqEJfNXhpr2WQ,6.99 1 lb wings special sweet and spicy,food
-qear6G7bs2XHoi44pup3A,wNJpk_DvWyqEJfNXhpr2WQ,$17 pitchers,drink
VHRFgFOCDtYnPakMAloaXA,wNJpk_DvWyqEJfNXhpr2WQ,,food
nHv7SfWo9gppkqYcgpTbnQ,S9-8BjiC0G_58fIeezypPQ,"""Our new breakfast bowls """,food
HXn7sYrXAc2BTiR1lsZ4pw,S9-8BjiC0G_58fIeezypPQ,"The best salad of all the times ""The market salad""",food
tr6bw2RwUGNm_JEZNl-qzg,S9-8BjiC0G_58fIeezypPQ,"""The grilled egg pocket"" our signature breakfast pocket !!",food
Hs0YoWV2e10Vn9rycpJkwg,S9-8BjiC0G_58fIeezypPQ,"Freshii ""Smokehouse burrito """,food
xpbgs6f6O7M8qJdU6-D3zg,S9-8BjiC0G_58fIeezypPQ,"King of the bowls ""The Pangoa bowl""",food
VXvzxTLSUvelJTNOJP5rIw,S9-8BjiC0G_58fIeezypPQ,Freshii Cobb wrap,food
dWB5VyS4dY_JXz3ZjPaqFw,S9-8BjiC0G_58fIeezypPQ,Freshii Green smoothie,drink
8zeVspBJCyieGjY0tMyAJg,S9-8BjiC0G_58fIeezypPQ,Banana nut crunch smoothie,drink
CX_Kb71UjQ6LcjomgHFHnw,S9-8BjiC0G_58fIeezypPQ,Mighty detox juice,drink
REPtJPwQeZpEqxmnVIFBQA,XxXJat55Oep1BMzQ9yJJhQ,,food
BhW0fd8RSSKHe55fp3c9dA,ZrL5p18qbu-Ep9zU4YoEtw,this is the store where the guy RIPS people off! Be careful!!!,outside
jfWdmDh2PY0zlMf1rfivJg,qaNt4vtVdge_S68DVjw5Jg,,outside
GEEO-Rt0uRyJ-8IbvDElvQ,qaNt4vtVdge_S68DVjw5Jg,,outside
wXQrrrXHlCv206jgKUlZ5g,qaNt4vtVdge_S68DVjw5Jg,,inside
lnty6YJM4ctwTnHyJmFiNw,qaNt4vtVdge_S68DVjw5Jg,,drink
69B1v9faqA9tgydmyk7jtA,qaNt4vtVdge_S68DVjw5Jg,,food
tjiDYjceF8t-f10fA0U2aQ,qaNt4vtVdge_S68DVjw5Jg,,food
Rp-Qj_xJNQDozKbfSmCDTQ,qaNt4vtVdge_S68DVjw5Jg,,food
z_OFp-LM3rQbtIJxfFY96g,qaNt4vtVdge_S68DVjw5Jg,"Oat Cakes and Red Lester cheddar, a really lovely choice when sweet is not the dessert you want.",food
euJV3Iy0jHvGbAdza9UkxQ,qaNt4vtVdge_S68DVjw5Jg,Amazing,food
lBy6hXN8EmBdWARQcGkZ5w,qaNt4vtVdge_S68DVjw5Jg,salmon and watercress pesto wellington $24,food
gAjkDb8s_A8XCUgXWPd5xg,qaNt4vtVdge_S68DVjw5Jg,Xim Xim Soup. Go for it!,food
lOcznZ9Gl-SQD2ho7U8xZg,qaNt4vtVdge_S68DVjw5Jg,Good ol Burger w Fries and spiced ketchup.,food
vQ9iwStWPPKSp1n4h8fGAw,qaNt4vtVdge_S68DVjw5Jg,,inside
9FNwQSlB0XNenJ9CQBzAFQ,qaNt4vtVdge_S68DVjw5Jg,Smoked White Fish & Salmon Rillettes,food
bFthzE1LpX81pypQljanug,qaNt4vtVdge_S68DVjw5Jg,,outside
Sqi4UGiCxeocdCcnZCSP3Q,qaNt4vtVdge_S68DVjw5Jg,"Forgot name already. Bread is crispy, meat is toooo salt. Maybe it's just me don't know how to eat it.",food
C7xVPMyIWLUz3HaHI196EA,qaNt4vtVdge_S68DVjw5Jg,Cheese and oat cake. Really isn't what I thought it would be. I feel sorry for British.,food
dzRtQikhLvFOZDAjs5A_LQ,qaNt4vtVdge_S68DVjw5Jg,,drink
j1axxk8ViZ8dz8oI9R8snw,qaNt4vtVdge_S68DVjw5Jg,Classic English breakfast,food
lkdpIMV-1XCEN0VxPbPDug,qaNt4vtVdge_S68DVjw5Jg,,outside
JZwCHBZ-JudJMmuxExBMMg,nEmEaEtnkFO7VW25e2ZDsQ,The Original Motorcycle Burger eatery!,inside
UK6m61KdGOjOF3DD0MUtEg,nEmEaEtnkFO7VW25e2ZDsQ,Sweet Potato Fries,food
zmru0a18VLKwezz-9EvnUw,nEmEaEtnkFO7VW25e2ZDsQ,The Philly Burgers....onions & 'shrooms!,food
8Ck4Zv7qw7_UHWZhGujDWQ,cicPsia8Wj-DNRkmLbD_xg,The vegetables were undercooked. They claim it's intentional and patrons wanted it. Not me!,food
9iZWgVoCDo4chCPvcSVapw,cicPsia8Wj-DNRkmLbD_xg,,inside
Tvugkiku1wJuX110CHlrkg,GYgkmreQorRd5wJg0Pvnfw,Matcha Mousse Cake,food
BzJpVdzjwyT4rGW192rPQw,GYgkmreQorRd5wJg0Pvnfw,Matcha Double Fromage Cake.,food
_SlHz0g8kvCnL9gqWM815A,GYgkmreQorRd5wJg0Pvnfw,Italian Soda,drink
HSN6N2lhKyVR4g10ICPbng,GYgkmreQorRd5wJg0Pvnfw,"Honey bread brick. So sweet, and so good!",food
A3uUoj3T0zxfzQWgFxNVjw,GYgkmreQorRd5wJg0Pvnfw,Cute decor,inside
g8wLcRbMLqoAB3IZX4uLFA,GYgkmreQorRd5wJg0Pvnfw,This toast is so tasty !!!!,food
zQafJHDySxOgrUkPC4T4sg,GYgkmreQorRd5wJg0Pvnfw,Fruit Waffle,food
vO-JZQyAjdlnvH0ByaM4EQ,GYgkmreQorRd5wJg0Pvnfw,,food
w44w2otfpuoEuZER2-yKOA,GYgkmreQorRd5wJg0Pvnfw,Butter corn,food
lqCmylh0YzeUEcpZzC9FMA,GYgkmreQorRd5wJg0Pvnfw,Fried squid,food
jQuh_pzRVzLDCTelu1Qpmg,HAnPo3pHgCnw8pNxJZtH-g,,food
UOisuu1eo1MjK0p2yXTBRQ,HAnPo3pHgCnw8pNxJZtH-g,,food
FF1Ag7Cd3jTIm-dPBQL9Qg,HAnPo3pHgCnw8pNxJZtH-g,,food
HWh0LFJn4T0PKRqb-QEi4A,w761Gs5wswaiKRNq0IpA7w,Quiet at 5 o'clock.,inside
x9O1M5dvZ4bDMe8oroMPrg,RI-dk_hgC_jDMNBKWAy-ww,,outside
IzBj7p6g2cozuqpkrZ8P0w,qI15oUMWusLnovlnV7DTSA,,food
c_WBzejnHdfRoIm7QFbKPA,qI15oUMWusLnovlnV7DTSA,,food
QKnGMJ1QCX-dxHr72cwi_w,qI15oUMWusLnovlnV7DTSA,,food
0xJRmsp67Ba3s7pGVq1RjQ,qI15oUMWusLnovlnV7DTSA,,food
jj_OKP2mKH2Be4rGqNBpWA,qI15oUMWusLnovlnV7DTSA,,food
9enQRCEQIauz7H1JXPDoCg,qI15oUMWusLnovlnV7DTSA,,food
YesUNCmPd6rjzfaBq0ul0w,qI15oUMWusLnovlnV7DTSA,,food
-D3NbIUYFHBgNTWTeYmmow,qI15oUMWusLnovlnV7DTSA,,food
THKStl8U22KnIlISHKMm6Q,qI15oUMWusLnovlnV7DTSA,,food
sMDtL1450pTt5JIHYmvyLA,qI15oUMWusLnovlnV7DTSA,,food
Og_BARqio-pWaZ9XwUoQ_w,qI15oUMWusLnovlnV7DTSA,,food
mBdPh0I5grTLEpFI-I-dSQ,qI15oUMWusLnovlnV7DTSA,,inside
S9F5fSYNSIy-o9nXVYFHjQ,WeKF3N1MK0eJQmZdxPL9pQ,,food
bKNjvoGZRZjdOM0BMVaMLA,WeKF3N1MK0eJQmZdxPL9pQ,,food
sR0VDS2oRmEUtofgi9lywQ,WeKF3N1MK0eJQmZdxPL9pQ,outside of restaurant (nice front patio),outside
vt45DPFbQzGN2F0qWfbPvw,WeKF3N1MK0eJQmZdxPL9pQ,7oz ribeye steak with something that looks like vegetables?,food
Gl-bM8hxnmcPggw08EJfRw,WeKF3N1MK0eJQmZdxPL9pQ,savory crepe,food
egZx3wOJey0j2mECa-l97w,WeKF3N1MK0eJQmZdxPL9pQ,Dessert section!,inside
nk7kMmlAEG5xxUylJEnhlg,WeKF3N1MK0eJQmZdxPL9pQ,This is the coolest place we have gone so far. Think Five Star food court!,inside
5VfyyuBRhw5Vmrx4F2q-xQ,WeKF3N1MK0eJQmZdxPL9pQ,,inside
zmccBfGUwtJ_jZCL-Gzr3w,WeKF3N1MK0eJQmZdxPL9pQ,,inside
NS9fS-Iz_8OFpJNLc9_RmQ,WeKF3N1MK0eJQmZdxPL9pQ,,inside
UTkeaojXaNWLH61rgE4KCQ,WeKF3N1MK0eJQmZdxPL9pQ,$11 beef sandwich ($14 after tax/self serve tip),food
MwRByEzJNHto8rZGHXhEiA,WeKF3N1MK0eJQmZdxPL9pQ,,inside
3wy5W2II9Kbo_ABCanvZAg,WeKF3N1MK0eJQmZdxPL9pQ,,inside
YeNwGm2dQqBwwaYiQCmLqw,WeKF3N1MK0eJQmZdxPL9pQ,,inside
tqkFbhi2KyfnwexxDEFp8A,WeKF3N1MK0eJQmZdxPL9pQ,Pizza,outside
AEnpdr4rElKS-NE_3ILfww,WeKF3N1MK0eJQmZdxPL9pQ,,inside
_DNb1wBBgjb_M2NhZ_IPQQ,WeKF3N1MK0eJQmZdxPL9pQ,,inside
OVazr8IRhfwU5BI37FKYJA,WeKF3N1MK0eJQmZdxPL9pQ,,inside
ut4jaxDqUWCwePDCSmSLUQ,WeKF3N1MK0eJQmZdxPL9pQ,Nutella crepe,food
kCrA2WsJfzRAYrdpNTS1Jg,WeKF3N1MK0eJQmZdxPL9pQ,Mushroom and pepperoni pizza,food
yv8q-lSiWugCrN2pHpNHZg,WeKF3N1MK0eJQmZdxPL9pQ,,food
ymCYlsziTZYab_zvq0f1kA,WeKF3N1MK0eJQmZdxPL9pQ,,inside
YioAiyeSYc06kLKUBc6Mkw,WeKF3N1MK0eJQmZdxPL9pQ,,food
vH8UVYo7bKRvbjB2ToEQnw,WeKF3N1MK0eJQmZdxPL9pQ,,food
qqkLr50JxsarDo54AabnMw,WeKF3N1MK0eJQmZdxPL9pQ,Thin crust pizza with 1 topping and bruschetta (dairy),food
n7froe5FCqlKZieciFm4GA,WeKF3N1MK0eJQmZdxPL9pQ,,inside
PT_Ue9NNWe58gSpvRqeZ9A,WeKF3N1MK0eJQmZdxPL9pQ,,inside
tPrhiYBb6-Y1dGgrdojEGg,Js5dRDxKpB8TqcO8tNPEvA,Chicken Shawarma (delicious),inside
KZ1lhHFZt4qR-ER25CNbXw,Js5dRDxKpB8TqcO8tNPEvA,Chicken shawarma salad!,food
Zx-Bsb6cZl6XItyZlxRuAA,dd3GZs6zW2t7BM0cbxAzvg,"Best French Wine bar/bistro in Toronto! Shamez and his team is amazing! A must stop, try a shot of Amaro Montenegro!",inside
_oiUblLHPGxWibKRJ259yw,dd3GZs6zW2t7BM0cbxAzvg,,inside
elMa6nJxTugqblz2WkenXA,dd3GZs6zW2t7BM0cbxAzvg,Shrimp stuffed calamari,food
NJ-dq2nv26tjHXIKpEnxoQ,dd3GZs6zW2t7BM0cbxAzvg,,inside
gKUmPZCYWo1XU8QaAaUzhg,dd3GZs6zW2t7BM0cbxAzvg,,food
uPzayCM-oRyOl7D6RbTz-w,dd3GZs6zW2t7BM0cbxAzvg,,inside
1JnekWFsevApmMD8T5TEzg,dd3GZs6zW2t7BM0cbxAzvg,"Fixed price 3 course - course 1 - potato leek soup with some bacon on top - recommended by the waitress, indeed tasty",food
N0iasxN9A-bx_AyPZXS62g,Sa4-TzGkHKzCA99ZdkPJYA,,inside
12RBJwRWC1e3IN7nSNoOMQ,rROHsa0BQsKjxNnfYjBF9g,,food
zUS9-3AuG1-Y8E06tcSK4g,rROHsa0BQsKjxNnfYjBF9g,,food
-yFSiZkejz2GXtnl2wAHSA,rROHsa0BQsKjxNnfYjBF9g,,food
qmwAq5JPckw_e360kYOsKw,rROHsa0BQsKjxNnfYjBF9g,,food
vfPi2mR1ZjaIyGsA3kK5Eg,rROHsa0BQsKjxNnfYjBF9g,,food
Pa8cxs-37l5b8ijD4Bwq6A,rROHsa0BQsKjxNnfYjBF9g,,food
S0V5HSUPYZG_qzSj9gIszQ,rROHsa0BQsKjxNnfYjBF9g,,food
jGgUfVu5VWUid1XQWziE6A,lVVJMvqu4LXL5rBqjO6eqg,Banchan,food
-L36DVTR-ugReQ7vC03qVA,lVVJMvqu4LXL5rBqjO6eqg,Ban chans. Side dish,food
cWZGLcmYGO4N6v9wVgqzlw,lVVJMvqu4LXL5rBqjO6eqg,Boiling! Pork soon tofu,food
JgdnI2XUD31Vgz9TdXKrBQ,lVVJMvqu4LXL5rBqjO6eqg,Chicken hot stone,food
mPVAFOh7SRNn-RUehdnr8g,lVVJMvqu4LXL5rBqjO6eqg,,food
IE_NbGB9vEIjr7Mt_j2U7w,0Q4_ekM2pk7KUmuYwuWDzg,sushi time,food
F3z5_LUgcfeCWr8RNAQ4qA,0Q4_ekM2pk7KUmuYwuWDzg,Special order!!! Wow!!!,food
sQ86KgHUWEknblQI_uiRJg,0Q4_ekM2pk7KUmuYwuWDzg,,food
XXkPNtNz8wRJTXYAakI_5g,0Q4_ekM2pk7KUmuYwuWDzg,,food
t4hwr2a6X4LVMtuxtNXHNg,0Q4_ekM2pk7KUmuYwuWDzg,,food
OnUnaZ-a6h9sM8DqJLE1yw,0Q4_ekM2pk7KUmuYwuWDzg,,food
bOUY_yLiBjzT7IFZocwkbA,8IaiIlOqfXpquyBhqY3OUQ,Foreground: Imperial Fizz; background: Sazerac. Delicious: all around. Mmmm!,drink
W4o5yvHCuP7GeZZzjs0nBw,CZxAlrWOD4Mu2K7FoAcRaA,,food
lEzP-LIIhRyrQ8YvuL23cg,r_A7uy6FUXxDDD0g7wXMSg,,outside
U3Xvz6PtCLwAsqLsN_D4ew,r_A7uy6FUXxDDD0g7wXMSg,,outside
qGJu7oxWbDUPc0_-d2VuDg,r_A7uy6FUXxDDD0g7wXMSg,,outside
6HXDn3GUswl9b8_fcknfJg,UJevx59U-bi6fRADCSa7LQ,High Park,drink
RLjqFqYMVe77-l37YUsJug,UJevx59U-bi6fRADCSa7LQ,"Not too sweet! Excellent option North York; Godderham worts whiskey, chai syrup, mole bitters, orange peel instead of a cherry.",drink
JRXU8B6OjRyHZJpYbPGOGg,UJevx59U-bi6fRADCSa7LQ,"Steak Frites: luma pepper rub, northern woods mushrooms and truffle butter.",food
QHHS2pHjyAQuKUXQBq983Q,UJevx59U-bi6fRADCSa7LQ,Opera Cake: almond sponge cake w/ layers of mocha buttercream and chocolate ganache with popcorn ice cream and caramel popcorn,food
n32GLUdp3HAbItJ0ICW0JA,UJevx59U-bi6fRADCSa7LQ,,inside
7Bis50MRnya-KDGCiJ2rjQ,UJevx59U-bi6fRADCSa7LQ,Choco parfait subdae,food
D-tIQrgM3cZPcigScdtKXA,UJevx59U-bi6fRADCSa7LQ,,food
ubtS4am0AMCb2HVY6GDaQA,UJevx59U-bi6fRADCSa7LQ,,food
QuSE9wonfdDLfdiO8JJsZg,UJevx59U-bi6fRADCSa7LQ,,drink
OqwJ-d7tG3Q0on10uWR_Sw,UJevx59U-bi6fRADCSa7LQ,Steak frites and rabbit,food
WxF6ObhPu4P1D56KYIB2Ww,UJevx59U-bi6fRADCSa7LQ,Lamb meatballs,food
cki-EVETpTJFgGEsAQXuUw,UJevx59U-bi6fRADCSa7LQ,,food
bq0qiRr-vPeykh1BoDC47g,UJevx59U-bi6fRADCSa7LQ,Luma chocolate bar. Delicious,food
-JJXX3-WXT33Szd2pih-iA,UJevx59U-bi6fRADCSa7LQ,Braised rabbit cavatelli,food
LpKTmS4avQTO69SQkCpKlw,UJevx59U-bi6fRADCSa7LQ,Apple Crumble!,food
YfkmJZ1tQ1m9Xefzy7BRRw,UJevx59U-bi6fRADCSa7LQ,Soft Shell Crab ($28).  Instagram @FoodLoversToronto,food
I1DkxMrMQ415YduQlVMkbQ,UJevx59U-bi6fRADCSa7LQ,Cardamom Cheesecake ($9).  Instagram @FoodLoversToronto,food
g8vDZhOFjBmEU6WNd9BUWA,UJevx59U-bi6fRADCSa7LQ,Various dishes at Luma,food
n8B8A2048nKgGzPnC9Mqfg,B9pMUND3peh4fFtGmqA4LA,Wonderfully dessert !!,food
MlN0PYJg87TXJIPKVO1Y4g,B9pMUND3peh4fFtGmqA4LA,,inside
H_HgI9iGJ4M4IuVPyu4eLg,B9pMUND3peh4fFtGmqA4LA,,inside
ruUU-FygIiQET7gNDKMReA,1QwX7Cgkm6KnlcGNDTh6EQ,ONE crab cake :),food
wrZdjjf6_Vwgf-DK6atmBA,1QwX7Cgkm6KnlcGNDTh6EQ,Ribs,food
jJgC9war3mAb9Eydf2Y15A,1QwX7Cgkm6KnlcGNDTh6EQ,,food
d6vOdWuqKWvBv_hh_LEQVQ,1QwX7Cgkm6KnlcGNDTh6EQ,"Nanna's meatball, crab cake, lobster roll, ravioli",food
xbYY8IJxrJV-St9-jMGZ8A,4gtPPwx8fBWJ9FGtQqQA0Q,,inside
cPrCQQOpPIOa1HlzvDmj8g,ruR-mrEaNbFJGnM-WCbcgg,"Korean BBQ beef, Radish and Kimchi.",food
eglrLOU7PKGmstEdzRoWgw,ruR-mrEaNbFJGnM-WCbcgg,Tofu bi bim bap,food
FZLNNZgDVvTEKu35yt1t_Q,ruR-mrEaNbFJGnM-WCbcgg,Sauces,inside
cwtNsmeftYIOyx_IR5V1bQ,PPrE3wc9hihGLQOX0Y6nvg,Arugala Salad @ The Black Skirt,food
CtkpZiBfDx-HlV-9795pJQ,PPrE3wc9hihGLQOX0Y6nvg,Nutella Sandwich @ The Black Skirt,food
M1yrAJdmKT9Cva5GNyh45g,PPrE3wc9hihGLQOX0Y6nvg,Octopus salad.,food
paIjy-qzYXlT23LAX32hvQ,PPrE3wc9hihGLQOX0Y6nvg,,food
yI2ZLCaz7JS8ImZnalkQiw,jZLFHdhD7XDeUT6KZZp8Qw,Grain bowl with 6 selected toppings,food
gHhm6MPqTdfXyjTyMaBUbQ,fwXKszT6j_f6pf0tp3MHLw,Baklava Mixed Tray,food
YdsHCoyL12xfZKoclEl1PQ,fwXKszT6j_f6pf0tp3MHLw,Balaurieh,food
zVRCwrgx2ccYRDVyp9ZXVA,fwXKszT6j_f6pf0tp3MHLw,Batons Salés,food
T8lVW8AIJBAfkipekL574A,fwXKszT6j_f6pf0tp3MHLw,Petits Four,food
xYrFvOjqTLaYPKbp1gTlXA,fwXKszT6j_f6pf0tp3MHLw,,food
UpdPsR-KyulomnOAXXCxlg,PsNvBNvoP5kq4yjjTlYhXw,,inside
MLTPUlEGSdWE3mJ4UnYluQ,PsNvBNvoP5kq4yjjTlYhXw,The pork mixture for the Tinga,food
A7Q26b4J4-wolf4IvARCxA,PsNvBNvoP5kq4yjjTlYhXw,,food
sBBZQL-t9aebH5kp3IsxvA,PsNvBNvoP5kq4yjjTlYhXw,Verde Tostada with a big 'ol slab of Queso Fresco Cheese,food
4CxXJcSMjMagMD2R9vFKrA,htiB-auOhxa6YTp9bAb6lw,,food
DZn4I6mFxQEOuvH6h6caEA,htiB-auOhxa6YTp9bAb6lw,,drink
vJPHfq5ehtHTU9e4SYuHvg,htiB-auOhxa6YTp9bAb6lw,,food
AndsOn-9hPwltfmscFJhzw,htiB-auOhxa6YTp9bAb6lw,,food
z5wMwBPOA1ls37TbAuL89g,htiB-auOhxa6YTp9bAb6lw,,inside
SoesvEEBgAwvEX_Winu7_A,htiB-auOhxa6YTp9bAb6lw,,inside
B1Aufg51Z1JXkFf0OgrM8A,htiB-auOhxa6YTp9bAb6lw,Fish tacos,food
sD938TwvXjSXnQwWqVv_0Q,am_CSSt5d7C3pIEjJpXvQw,"2017-06-04. Banh Mi Que Huong. Vietnamese Coffee & Sandwich Shop. North York, Toronto. Interior.",inside
ctc6lGEzBxhcKnqoy1MaMw,am_CSSt5d7C3pIEjJpXvQw,"2017-06-04. Banh Mi Que Huong. Vietnamese Coffee & Sandwich Shop. North York, Toronto. Menu 1.",menu
IlPRENgL2SrX7kqjWSqGKQ,WEwn-xveW2T1dQxuCUd0Sg,"More like ""Bad Thai."" Disbelief at $9+tax!",food
UYRytqtQdb_padXZQGjKuQ,wQKMfDjt2IDgZVtIPc7F5g,Khao Soi Beef (9.95),food
s72723O5vjOMjx6JLq1NBg,wQKMfDjt2IDgZVtIPc7F5g,Guay Tiew Ruer($8.95),food
EJXjYR-dqCsn8qOMItQLpA,wQKMfDjt2IDgZVtIPc7F5g,Home Style Pad Thai ($9.95),food
le2bOD2elR5aRJFds-0V2w,wQKMfDjt2IDgZVtIPc7F5g,Ba Mee Moo Dang ($8.95),food
hPqOgDu_rD1p-GnRaZGxFg,KkRUprt06Jg8ANLIQLPijQ,,inside
6E_2cW30qRwxUMA3aTN4zA,KkRUprt06Jg8ANLIQLPijQ,,inside
