business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
fYxwv_y5tJG5Y5dHlgjH7w,The Victorian Monkey,Scarborough,2386 Kingston Road,Toronto,ON,M1N 1V2,43.7080941,-79.2504752,4,12,1,"American (Traditional), Salad, Desserts, Food, Gastropubs, Restaurants, Burgers"
ixfpsy7M6vLAe0Xf-EWH4g,Wallace Espresso,Wallace Emerson,188 Wallace Avenue,Toronto,ON,M6H 1V6,43.6624238862,-79.4442284724,5,32,1,"Coffee & Tea, Cafes, Restaurants, Food"
INKOZMFDo9skupavzeVYow,Organic By Nature,Scarborough,1551 Kingston Road,Toronto,ON,M1N 1R9,43.6896891,-79.2678066,4.5,3,1,"Hair Salons, Beauty & Spas"
iJziJyLGEbcgTw79t5a-hw,Hot Star Large Fried Chicken,Willowdale,5525 Yonge Street,Toronto,ON,M2N 7L3,43.7784352,-79.4149025,3.5,43,1,"Taiwanese, Chicken Shop, Restaurants, Chinese"
tisVBZM6OFh1ih4x6rGtDw,Garden Gate Restaurant,The Beach,2379 Queen Street E,Toronto,ON,M4E 1H5,43.6724986,-79.2873733,3.5,44,1,"Food, Imported Food, Asian Fusion, Ethnic Food, Specialty Food, Restaurants, Chinese, Breakfast & Brunch"
vmLlWppJJ1isNOtNcxAqjA,Zoulpy's Deli Restaurant,Corktown,244 King St E,Toronto,ON,M5A 1K1,43.6515708,-79.3673337,4,4,0,"Delis, Restaurants, Sandwiches"
6xowh_GdOsRrz9QWN6nMxA,Uncle Tetsu's Angel Cafe,Downtown Core,191 Dundas Street W,Toronto,ON,M5G 1C7,43.6549231,-79.3867949,3.5,158,1,"Japanese, Restaurants, Patisserie/Cake Shop, Food, Desserts, Cafes"
CIFjkjllhTPGyx9eWBwJGQ,Sprout Hainan Noodle,Willowdale,"5 Northtown Way, Unit 14",Toronto,ON,M2N 7A1,43.7749923,-79.4134696,3.5,24,1,"Chinese, Restaurants, Noodles, Hainan"
GBmBY3yGlPbQfYRDIFVC_g,Mike's Scissors Men's Hair Styling Corporation,Dovercourt,976 Bloor Street W,Toronto,ON,M6H 1L6,43.6613311,-79.4292349,4.5,8,0,"Barbers, Beauty & Spas"
VHWHP4WomCyJKD7d1-j1EQ,Pita Mio,Riverdale,716 Queen Street E,Toronto,ON,M4M 2H5,43.659042,-79.3496875,2,4,0,"Restaurants, Mediterranean, Middle Eastern"
_uDC3rwcyu6RzN4b2o_vIw,Saachi Spa,Scarborough,"Delta Toronto East Hotel, 2035 Kennedy Road",Toronto,ON,M1T 3G2,43.7769825,-79.2832756,2.5,8,1,"Massage, Beauty & Spas, Day Spas, Skin Care"
_crbEZ55ve6OFkoWa09R9A,The Wickson Social,Downtown Core,5 St Joseph Street,Toronto,ON,M4Y 1Z3,43.6659578,-79.3854723,4,87,1,"Bars, Restaurants, Canadian (New), Food, Beer, Wine & Spirits, Cocktail Bars, Nightlife"
O4cBsvHWDx5trUYAa890-Q,Pho Rex,Koreatown,658 Bloor Street W,Toronto,ON,M6G 1K9,43.6642171695,-79.4156209719,3,51,0,"Asian Fusion, Vietnamese, Thai, Restaurants"
XH6rg8-Y8owbrs3Mx1kOfA,Bakka Phoenix Books,,84 Harbord Avenue,Toronto,ON,M6J 1E6,43.6631234,-79.4028419,4.5,12,1,"Bookstores, Shopping, Books, Mags, Music & Video"
GOTqXb1FkU5pi2bhr54KmQ,Party City,Scarborough,29 William Kitchen Road,Toronto,ON,M1P 5B7,43.774568,-79.2806198,1.5,3,1,"Arts & Crafts, Party Supplies, Shopping, Costumes, Event Planning & Services, Party & Event Planning"
oc8204pyvf9ixdA4JzzaLA,The Good Son,Beaconsfield Village,1096 Queen Street W,Toronto,ON,M6J 1H9,43.6434472,-79.4226647,4,138,1,"Canadian (New), Restaurants"
owgscsADyjPyXTLYbObeBQ,Zoom Oil Change,,1723 Victoria Park Avenue,Toronto,ON,M1R 1S1,43.7362785,-79.3073573,3.5,3,1,"Oil Change Stations, Automotive, Car Wash"
ajHLLUe-A9dTd7WyU12XZQ,Madras Masala,Christie Pits,796 Bloor Street W,Toronto,ON,M6G 1L7,43.6631596,-79.4219229,4,140,1,"Southern, Indian, Gluten-Free, Vegan, Restaurants"
rqpwmVVNfeK6nR9ufhuolQ,Yummi's Burger & Shawarma,Scarborough,2020 Lawrence Avenue E,Toronto,ON,M1R 2Z1,43.7451088,-79.2960119,4,13,1,"Restaurants, Burgers"
dHDly8l7xbbk6jRz-CYRZw,Hair By Flora,Yonge and Eglinton,"135 Eglinton Avenue W, Unit 1",Toronto,ON,M4R 1A5,43.705619,-79.40321,2,8,1,"Hair Salons, Beauty & Spas, Hair Extensions, Blow Dry/Out Services"
YvuniBBiSs66vx9GtYO2hg,Your Big Sister's Closet,The Junction,3126 Dundas Street W,Toronto,ON,M6P 2A1,43.6655559,-79.4743294,4,10,1,"Fashion, Women's Clothing, Shopping"
ykWgO5-yOUMYRkx0NlU18A,The Hot 'n Dog,Parkdale,216 Close Avenue,Toronto,ON,M6K,43.640458,-79.4359905,3,5,0,"Hot Dogs, Restaurants"
NUtwdgL6i4hAIHhWsJB_eQ,Top Nail Spa,Yorkville,1286 Bay Street,Toronto,ON,M5R,43.6719605,-79.3906203,3.5,19,1,"Nail Salons, Beauty & Spas"
zu8Wj0gkbdnia7Dt4grMkQ,Energy Shack Juice Bar,Scarborough,"2199 Midland Avenue, Unit 2",Toronto,ON,M1P 3E7,43.773426,-79.27319,4,19,1,"Juice Bars & Smoothies, Food, Food Delivery Services"
3XVAfJQdX327pqNZg5KV5g,Bazara Asian Cuisine,Ossington Strip,188 Ossington Avenue,Toronto,ON,M6J 2Z7,43.6484972,-79.4205958,4,108,1,"Restaurants, Asian Fusion, Sushi Bars"
-sgVNdpaZ9aGlZQf3mYebw,The Trigger Point,The Annex,"344 Bloor Street W, Suite 605",Toronto,ON,M5S 1W9,43.6667806,-79.4044382,5,3,1,"Massage Therapy, Health & Medical"
Vf_RHj0f1VViEF6OYnEfUA,Quinn's Steakhouse & Irish Bar,Downtown Core,"The Sheraton Centre, 96 Richmond St W",Toronto,ON,M5H 2A3,43.6510886,-79.3829192,3.5,90,1,"Irish, Restaurants, Steakhouses"
tkq77h-fqlnrJ9kOy1jhvw,Linda's Spa and Nails,,2025 Sheppard Avenue E,Toronto,ON,M2J,43.7756224815,-79.336334914,3.5,12,1,"Day Spas, Nail Salons, Waxing, Hair Removal, Beauty & Spas, Massage"
ihemEI39PzOzZX7NhjXF3g,Aritzia,Queen Street West,280 Queen St W,Toronto,ON,M5V 2A1,43.6497243,-79.3926914,3.5,17,1,"Shopping, Accessories, Women's Clothing, Fashion"
t_cS7xDA1OJ_0K04mjrW5Q,Lemor On Queen,Queen Street West,282 Queen Street W,Toronto,ON,M5V 2A1,43.6495252,-79.3926715,3.5,5,0,"Shopping, Women's Clothing, Fashion"
xISDOxcT--lgRu2YOmxLYg,The Listening Centre,Palmerston,599 Markham Street,Toronto,ON,M6G 2L7,43.6642563,-79.4119932,3.5,3,1,NA
GVMes4m01azm1a31J7M0mQ,Book City,Bloor-West Village,2350 Bloor Street W,Toronto,ON,M6S 1P3,43.6502086,-79.4810962,4.5,8,0,"Books, Mags, Music & Video, Shopping, Bookstores"
KBVmXohpQ5E4g_VcYOeMHA,Loblaws,,3671 Dundas Street W,Toronto,ON,M6S 2T3,43.6654493,-79.4957853,3.5,13,1,"Food, Grocery"
JOvklfPPZnwSgTop5uLvFA,Zara,Downtown Core,220 Yonge St,Toronto,ON,M5B 2H1,43.6537166,-79.380338,2,37,1,"Shopping, Men's Clothing, Women's Clothing, Fashion"
P53-vcUZne1L1CNElu9m-g,La Boheme,Yonge and Eglinton,2481 Yonge Street,Toronto,ON,M4P 2H6,43.7117134,-79.3991269,3,71,1,"Coffee & Tea, Bakeries, Desserts, Food"
MhiBpIBNTCAm1Xd3WzRzjQ,Messini Authentic Gyros,Greektown,445 Danforth Avenue,Toronto,ON,M4K 1P2,43.6776906,-79.3505356,3.5,421,1,"Burgers, Greek, Restaurants, Mediterranean, Sandwiches"
L75ccfS0XRtIRA4399U8Pg,Hard Rock Nails,,790 Broadview Avenue,Toronto,ON,M4K 2P7,43.67701,-79.3587848,3.5,51,1,"Beauty & Spas, Nail Salons"
CrZ1qEUO65m3j6WzZpytjg,Snuggle Bugz,Etobicoke,150 North Queen Street,Toronto,ON,M9C 1A8,43.6199044,-79.5542797,2.5,3,1,"Baby Gear & Furniture, Shopping"
mTD9IKo7loPg6QTLDcL6YQ,Eggsmart,Downtown Core,645 Bay St,Toronto,ON,M5G 1M7,43.6570378,-79.3842312,3,60,1,"Breakfast & Brunch, Restaurants"
u0YqV9eoMDVdYxMegrSxqw,Pili Pili,Scarborough,1960 Lawrence Avenue E,Toronto,ON,M1R 2Z1,43.7450057,-79.2984151,4.5,36,1,"Indian, Restaurants, African"
kxbHgnYIrNgSyvAqLIug2w,House of Vintage,Parkdale,1239 Queen Street W,Toronto,ON,M6K 1L5,43.6416486,-79.4303805,4,5,1,"Fashion, Accessories, Shopping, Used, Vintage & Consignment"
Y1jrsVAWK1bFC_s1CJmICw,Go Topoki,Willowdale,"5 Northtown Way, Unit 5",Toronto,ON,M2N 7A1,43.7748838435,-79.4140006774,4,77,1,"Food, Restaurants, Specialty Food, Desserts, Korean"
90Iat5dbkufA61mLb7O_xQ,quad east,Riverdale,672 Queen Street E,Toronto,ON,M4M 1G8,43.658686,-79.3512793,4.5,24,0,"Active Life, Fitness & Instruction, Gyms"
xUWCmzPiH1qHzu1lA3PCmA,Purebeauty Salon & Spa,Downtown Core,325 Bay St,Toronto,ON,M5H 4G3,43.6497327222,-79.3803627044,3.5,5,1,"Beauty & Spas, Day Spas"
WTyohERz470hlBtcQ6HtiA,Woo Buffet & Restaurant Lounge,Ryerson,"10 Dundas Square East, Ste 500",Toronto,ON,M5B 2G9,43.6567455,-79.380484,2,42,0,"Lounges, Nightlife, Bars, Restaurants, Buffets, Asian Fusion"
i45pTXGFF9Kqz2JqKttt5w,City Kitchen,Downtown Core,"220 Yonge Street, Unit YG16",Toronto,ON,M5B 2H1,43.6536106,-79.3800603,3.5,23,0,"Nightlife, Breakfast & Brunch, Diners, Seafood, Wine Bars, Canadian (New), Restaurants, Burgers, Bars"
1YNONDlsPqeV26qWPfigjg,Toronto Athletic Club,Financial District,"79 Wellington Street West, 36th Fl",Toronto,ON,M5K 1B1,43.6466172,-79.3812388,5,7,1,"Fitness & Instruction, Gyms, Active Life"
Y7Mt00v9wDhyz7k3AlXKzA,Pizzaville,Bickford Park,796 College Street,Toronto,ON,M6G 1C6,43.6547659,-79.4213507,3.5,8,1,"Pizza, Restaurants, Italian"
CtE5hqCQ-HKHwxAKxKH0gg,Indian Crown,,"4750 Yonge St, Unit 144",Toronto,ON,M2N 5M6,43.7603425738,-79.4119870991,3.5,17,1,"Indian, Restaurants"
7HrCELR6uv2HkgL7aT_hcQ,Chiado,Dufferin Grove,864 College Street,Toronto,ON,M6H 1A3,43.6541868418,-79.4242468866,4,92,1,"Restaurants, Seafood, Portuguese"
UlcTv-ID8VNJrTmKa5C6jg,Dream Tips & Beauty,Church-Wellesley Village,571 Yonge Street,Toronto,ON,M4Y 1Z2,43.6654295,-79.3846264,3.5,67,1,"Nail Salons, Beauty & Spas, Eyelash Service"
S8KFAS3kqzR08ipHeROupQ,Chain Reaction Bicycles,Etobicoke,4231 Dundas Street W,Toronto,ON,M8X 1Y3,43.6596258724,-79.512762273,3.5,5,1,"Shopping, Active Life, Bikes, Sporting Goods, Fitness & Instruction, Trainers, Local Services, Bike Repair/Maintenance"
a1anU36vAuQdC8IIiOSBRg,Luciano's No Frills,Corktown,200 Front Street E,Toronto,ON,M5A 1E7,43.651017181,-79.3653178194,3.5,41,1,"Grocery, Drugstores, Shopping, Food"
V0HuqPfCjbgjfC725uOsww,Razno Renovation,,353 Melita Avenue,Toronto,ON,M6G 3X1,43.6735914,-79.4258454,3.5,3,1,"Drywall Installation & Repair, Shopping, Home & Garden, Kitchen & Bath, Flooring, Home Services"
wfodQFCUYXaeVRG34Gy6TQ,George's Deli & BBQ,,254 Dundas St E,Toronto,ON,M5A 1Z6,43.6582405,-79.3726465,3.5,23,1,"Restaurants, Sandwiches, Delis, Barbeque"
ShPDBEGOPMTP3LyVT5nMqw,Second Cup,Corktown,163 King Street E,Toronto,ON,M5A 1J4,43.6503777,-79.3717001,3,15,1,"Food, Coffee & Tea, Bakeries"
uaG8Rf8kLy2CHIKOmedcDw,Surmesur,Corktown,108 Queen Street E,Toronto,ON,M5C 1S6,43.6536259,-79.3736674,3.5,24,1,"Fashion, Men's Clothing, Shopping, Accessories, Bespoke Clothing, Formal Wear"
S6k0qY25TxNywfCYLby4Hg,Public Storage,Scarborough,28 Estate Drive,Toronto,ON,M1H 2Z1,43.7830187,-79.2378807,5,6,1,"Self Storage, Local Services"
zgo0AxDlT18OI7eohIIqXw,"Hearty Catering, Inc.",Bayview Village,1255 Sheppard Avenue  E,Toronto,ON,M2K 1E2,43.7714512,-79.3655095,5,3,1,"Caterers, Event Planning & Services"
O9lEmyyxK3ud2tmdzavL8g,I-Fix Appliance Repair,,1656A Eglinton Avenue W,Toronto,ON,M6E 2H2,43.6970435,-79.4446972,4.5,8,1,"Appliances & Repair, Local Services"
3rb4-io5i9d8jyfkJ5EJ5Q,Nutbar,Financial District,111 Richmond Street W,Toronto,ON,M5H 3K6,43.6502911,-79.3839517,5,4,1,"Restaurants, Specialty Food, Public Markets, Food, Shopping, Cafes, Juice Bars & Smoothies"
N24rz3EPTeBlfxKVrjv12Q,Value Village,,"605 Rogers Road, Suite C1",Toronto,ON,M6M 1B9,43.6816428,-79.4735266,3,6,1,"Used, Vintage & Consignment, Fashion, Shopping, Thrift Stores"
2nqMgNGA0ejmpYFuH77xAA,Avenue Café + Bistro,Downtown Core,480 University Avenue,Toronto,ON,M5G 1V2,43.6550505,-79.3890188,4,28,1,"Food, Coffee & Tea, Restaurants, Cafes"
iibSQSKKJ6MIzC6Gq2Yuzw,Snowbirds Auto Connection,,185A Oakdale Road,Toronto,ON,M3N 1W2,43.7455679,-79.5258833,3.5,4,1,"Transportation, Automotive, Hotels & Travel, Vehicle Shipping"
jmGjW4SRfEk9Tgf9GvjZnQ,Toronto Foot Clinic,Downtown Core,"483 Bay Street, Lower Level",Toronto,ON,M5G 2E1,43.6532678,-79.3827896,5,6,1,"Medical Centers, Podiatrists, Sports Medicine, Doctors, Walk-in Clinics, Health & Medical"
tk00PzOzdD40KIf1NtO2UQ,GH Johnson's Trading Company,Dovercourt,950 Dupont Street,Toronto,ON,M6H 1Z2,43.6700524,-79.4319463,2,29,1,"Furniture Stores, Shopping, Home Decor, Home & Garden, Mattresses"
v9T9m_TbpLuaC2Kud5UbLA,Caruso Fine Tailors,Greektown,830 Danforth Avenue,Toronto,ON,M4J 1L6,43.6798624,-79.3408995,2.5,8,1,"Sewing & Alterations, Local Services, Shopping"
LWGPEGEa3Oj8avn4nkyXbg,Sequoia Cafe & Bar,Scarborough,2034 Lawrence Avenue E,Toronto,ON,M1R 2Z3,43.7453383627,-79.2946470156,3.5,3,1,"Middle Eastern, Cafes, Restaurants, Bars, Nightlife"
7QlInB8xw9rLL85yFRq9gg,Kenkou Sushi Bar,,1549 Steeles Avenue  E,Toronto,ON,M2M 3Y7,43.8057961,-79.3845774,3.5,53,0,"Restaurants, Sushi Bars, Japanese"
Dq4-B1lrW2y5YrbNc6kJnw,EweKnit,Christie Pits,832 Bloor Street W,Toronto,ON,M6G 1M2,43.6625763,-79.4235553,4,3,1,"Knitting Supplies, Shopping"
1Z9rGyR3Ld2mtnOTE4pNcg,Big Slice Restaurant,,1154 St Clair Ave W,Toronto,ON,M6E 1B3,43.6782843,-79.4424619,3,51,1,"Italian, Pizza, Restaurants"
v9jNkOIBfP4aW2ru50Rn-A,East Side Mario's,Downtown Core,151 Front Street W,Toronto,ON,M5J 2N1,43.6447469229,-79.3846135184,2.5,24,0,"Restaurants, Italian"
x7lk5rE5u2KMV9pUm04gSA,Brick Street Bread,The Beach,1969 Queen St E,Toronto,ON,M4L,43.6695943,-79.3014347,3.5,11,1,"Bakeries, Food"
Dx-r4JPniJ_bHlql7u-7SQ,Alliance Francaise,The Annex,24 Spadina Road,Toronto,ON,M5R 2S7,43.6687072,-79.4052826,4,4,1,"Education, Language Schools, Arts & Entertainment, Specialty Schools, Test Preparation"
GQgKiCha36Y-iMXj3vjCig,Rexall,,2409 Dufferin St,Toronto,ON,M6E 3X7,43.6975033,-79.4510193,5,3,1,"Shopping, Drugstores"
N7XXcXJgHT5JEbTHCst8Zw,Hana Sushi & Cafe,Downtown Core,21 Grenville Street,Toronto,ON,M4Y 1A1,43.6617921,-79.3844365,2,35,1,"Japanese, Restaurants, Sushi Bars"
NoT7u2QNEvsVbH9MIzAzlw,Si Lom Thai Bistro,Church-Wellesley Village,534 Church Street,Toronto,ON,M4Y,43.6650073,-79.3808111,4,85,1,"Thai, Restaurants, Vegan"
Hn-bPW6z63BjA4XBAFsVgw,Sugar Miracles,,2674 Yonge Street,Toronto,ON,M4N 2H7,43.7168046,-79.4006959,5,4,1,"Specialty Food, Chocolatiers & Shops, Restaurants, Coffee & Tea, Patisserie/Cake Shop, Food, Cafes"
VqReGefofdaspLlQVph2LA,Umi Sushi Express,Financial District,"TD Centre, 79 Wellington St W, Food Court",Toronto,ON,M5J 2Z9,43.6466172,-79.3812388,3,13,1,"Sushi Bars, Restaurants"
5w14RG5oIfgJ4SokBPIA0w,The Optic Zone,St. Lawrence,33 Jarvis Street,Toronto,ON,M5E 1N3,43.6498329,-79.3714719,4.5,47,1,"Eyewear & Opticians, Health & Medical, Optometrists, Shopping"
GZ_hdnlJJkMkhXo3r71gdg,The Lab Salon & Spa,,"Center Point Mall, 6464 Yonge Street",Toronto,ON,M2M 3X4,43.7956917743,-79.4222163538,2,9,1,"Day Spas, Barbers, Skin Care, Beauty & Spas, Hair Salons, Blow Dry/Out Services, Hair Extensions, Hair Removal"
7M-AZNJB_nrwN824_spXaQ,New College Residence,University of Toronto,40 Willcocks Street,Toronto,ON,M5S 3E8,43.6615415,-79.4008749,4,4,0,"Real Estate, Home Services, University Housing"
SJr6Hs_XS4ubUq8NojqXzA,Portrait Dental,Liberty Village,"171 E Liberty Street, Suite 138",Toronto,ON,M6K 3P6,43.6377939,-79.4189194,4.5,20,1,"General Dentistry, Cosmetic Dentists, Dentists, Health & Medical"
m3v4844_YmhT6dDcbxAWoA,La Fromagerie,Dufferin Grove,868 College Street,Toronto,ON,M6H 1A3,43.6542039,-79.4244001,4.5,7,1,"Specialty Food, Cheese Shops, Food"
6ZPS9S5hWW7-CSIbLA7vxg,Pita & Grill,,131 Bremner Boulevard,Toronto,ON,M5J 3A7,43.6422717,-79.3833289,1.5,22,1,"Restaurants, Mediterranean"
fV4d6xUoj8L_us4dI5x1aA,Greenhouse Juice,,"Pusateri's Fine Foods, 1539 Avenue Road",Toronto,ON,M5M 3X4,43.723198,-79.415767,2.5,3,1,"Juice Bars & Smoothies, Food"
zBqO8fScKZ6FPelx5ZALpg,Majestic Angel Premier Spa,Etobicoke,970 Dixon Road,Toronto,ON,M9W 5E8,43.6876199572,-79.6003400534,5,6,1,"Beauty & Spas, Day Spas, Hair Removal, Waxing, Massage"
O1TvPrgkK2bUo5O5aSZ7lw,Rol San,Chinatown,323 Spadina Avenue,Toronto,ON,M5T 2E9,43.6543527997,-79.3983133882,3.5,577,1,"Chinese, Restaurants, Dim Sum"
tAKeTTlnuo4boI1f1oulAQ,Village Rainbow,Church-Wellesley Village,477 Church Street,Toronto,ON,M4Y 2C6,43.6646956,-79.3804928,3,11,0,"American (New), Canadian (New), Restaurants, American (Traditional), Breakfast & Brunch"
LpdheBOfhkwKgKnKIskJOA,Mahaya Health Services,Downtown Core,"2 College Street, Suite 105",Toronto,ON,M5G 1K3,43.6614347,-79.3834834,5,11,1,"Health & Medical, Massage Therapy, Chiropractors, Naturopathic/Holistic, Acupuncture, Doctors, Osteopathic Physicians"
D4mjIxNRmC7ZTlLFVxSyuQ,Saturday Dinette,Riverdale,807 Gerrard Street  E,Toronto,ON,M4M 1Y6,43.6670659,-79.3452638,4,78,0,"Diners, Local Flavor, Comfort Food, Restaurants"
NtII1vBcP1CiAs54kY1JQw,Danforth Pizza House,The Danforth,920 Danforth Avenue,Toronto,ON,M4J 1L9,43.6803153,-79.3388607,4,109,1,"Restaurants, Pizza"
HUYEadSbGSQNHXFmT2Ujjw,Manpuku Japanese Eatery,Downtown Core,"105 McCaul Street, Unit 29-31",Toronto,ON,M5T 2X4,43.6536651,-79.3908802,4,381,1,"Restaurants, Japanese"
dJBUz34x6FixXgq7S4fFLw,Wai Yu Lau Restaurant,Milliken,3290 Midland Avenue,Toronto,ON,M1V 3Z9,43.8062248,-79.2892866,1.5,4,1,"Chinese, Seafood, Restaurants"
v2Xm4aDkVO40Pd3nNkrNQg,The Solarium Cafe Bar & Grill,Rexdale,54 Rexdale Blvd,Toronto,ON,M9W,43.7123148,-79.5648341,3,3,1,"Restaurants, Greek, Breakfast & Brunch, Diners"
Cew9RRnuldbqaL3MW6p1wg,Greenwood Smokehouse BBQ,Greektown,673 Danforth Avenue,Toronto,ON,M4J 1L2,43.6789975,-79.3442872,3.5,132,1,"Soul Food, Restaurants, Barbeque, Southern"
JAtkdUt_gV1iXjwj9vs_Og,The Bohemian Gastropub,Alexandra Park,571 Queen Street West,Toronto,ON,M5V 2B6,43.647733,-79.4009999,2.5,8,0,"Gastropubs, Restaurants"
oQylTvXwGIkKFdCjmafKVg,Fire on the East Side,Church-Wellesley Village,6 Gloucester Street,Toronto,ON,M4Y 1L5,43.6667655,-79.3848359,3.5,120,0,"Restaurants, Breakfast & Brunch, American (New), Comfort Food, Canadian (New), Southern"
c-N5b3LFflVwPwqwijVwSw,Palm Lane,Yorkville,"55 Avenue Road, Upper Level",Toronto,ON,M5R 3L2,43.6715255,-79.3945958,4,5,1,"Juice Bars & Smoothies, Restaurants, Salad, Food"
1x_aIoaqIIn8q51kJA8DfQ,Mr. Pen,Koreatown,683 Bloor Street  W,Toronto,ON,M6G 1L2,43.6640544118,-79.4165161997,4,13,1,"Shopping, Event Planning & Services, Toy Stores, Arts & Crafts, Office Equipment, Gift Shops, Cards & Stationery, Flowers & Gifts"
M_CHn3NM696iFFnn5QAb7w,F1 Plumbing Services,,,Toronto,ON,M5T 1K6,43.6860800098,-79.4107717281,5,37,1,"Plumbing, Home Services"
FCkHMq3WNLcOEe_Sojvi1g,Dealathons,,1-530 Wilson Avenue,Toronto,ON,M3H 1V1,43.7347877,-79.4462861,1.5,10,1,"Beauty & Spas, Home & Garden, Cosmetics & Beauty Supply, Shopping, Jewelry"
b78OMuOntgDZBYYuxSVhzg,Starbucks,Corktown,A1-251 King Street E,Toronto,ON,M5A 1K2,43.6512257,-79.3679835,3,4,1,"Food, Coffee & Tea"
gJGu5fH5hMijxYa83EoLDQ,Real Fruit Bubble Tea,Koreatown,660 Bloor St W,Toronto,ON,M6G 1K9,43.6642669,-79.4157597,4,41,1,"Food, Juice Bars & Smoothies, Bubble Tea, Coffee & Tea, Tea Rooms"
lOgybcjtSymXvJWvSZk1vw,Jack Astor's Bar & Grill,,1060 Don Mills Road,Toronto,ON,M3C 0H8,43.7345959,-79.3438572,3.5,87,1,"American (Traditional), Sports Bars, Canadian (New), Nightlife, Restaurants, Burgers, Bars"
TjgUGNiv7pHEYg1MInd9VQ,White Squirrel Snack Shop,Alexandra Park,507 Queen Street W,Toronto,ON,M5V 2B4,43.6482406,-79.3987306,3.5,4,0,"Restaurants, Cafes, Diners"
w4k-mDGUhNyJSCMK09VzdA,The Smiling Buddha,Dufferin Grove,961 College Street,Toronto,ON,M6H 1A6,43.6532867,-79.4269849,3.5,13,1,"Comedy Clubs, Dive Bars, Music Venues, Nightlife, Bars, Jazz & Blues, Arts & Entertainment"
d_QHsjv4aPh2BKiHgk_Dcg,Japango Sushi & Noodle Restaurant,The Beach,2209 Queen Street E,Toronto,ON,M4E 1E8,43.670671,-79.2961793,4,18,1,"Restaurants, Sushi Bars, Japanese"
DuZ5aPOFCiS8vRbjSOB98Q,Smokey Joe's Cafe,Willowdale,4899 Yonge Street,Toronto,ON,M2N 5N4,43.7638501,-79.4113556,3,16,0,"Coffee & Tea, Nightlife, Food, Bars"
EUe6JpKa0FHQ62oVQX-72A,Felinity,,"794 Broadview Avenue, 2nd Floor",Toronto,ON,M4K 2P7,43.6767614282,-79.3589841111,5,3,0,"Yoga, Fitness & Instruction, Active Life, Pilates, Dance Studios, Gyms"
A71SQYXSqJJ-X5oYsXP1GA,Tri World American Express,,992 Eglinton Avenue W,Toronto,ON,M6C 2C5,43.7003117,-79.4294329,1,5,1,"Travel Services, Hotels & Travel"
o3h6ownPor82HkNo9z67Mw,Falafel Hut Village,,4700 Keele Street,Toronto,ON,M3J 1P3,43.7744293213,-79.5014724731,2.5,19,1,"Middle Eastern, Mediterranean, Restaurants, Falafel"
VujiWvAKBR7NdSp19TMpyQ,Speedy Auto Service,The Danforth,1750 Danforth Avenue,Toronto,ON,M4C 1H8,43.6843963,-79.3201206,4,6,1,"Tires, Automotive, Oil Change Stations, Auto Repair"
4-_njMdZRaFOhidnN2GzYQ,Neo-Paws International,,121-125 River Street,Toronto,ON,M5A 3P5,43.6610005,-79.3578511,3.5,5,1,"Pets, Pet Sitting, Pet Services, Pet Stores"
Yk-M1qkLN_QNHUhxBtO4bw,Roll,Willowdale,"5 Northtown Way, Unit 10",Toronto,ON,M2N 7A1,43.7751786,-79.4140328,4,28,1,"Restaurants, Korean"
4B5_AuRCibThxr_sEzseGA,Froz'n Motion Photography,Downtown Core,"250 Jarvis Street, Suite 803",Toronto,ON,M5B 2L2,43.6609508,-79.3758262,4,6,1,"Event Planning & Services, Photographers"
DhEqACGmvjvwCMc0XMG0DA,Menchie's Frozen Yogurt,,80 Weston Road Stockyards,Toronto,ON,M6N 5H4,43.673869886,-79.4690703973,2,3,0,"Food, Ice Cream & Frozen Yogurt"
tNBLvQgokngnh9km2iARmw,Taste of Toronto,City Place,250 Fort York Boulevard,Toronto,ON,M5V,43.638832,-79.4003064,3.5,20,1,"Arts & Entertainment, Food, Festivals"
7SqSmOtZTWyH0yU7k23IGw,Spadina Auto,Niagara,111 Strachan Ave,Toronto,ON,M6J 2S7,43.6428043,-79.4117469,3.5,33,1,"Automotive, Auto Repair"
-Q5b2LGivWP_ZBwSovGCRQ,Thoroughbred Food & Drink,Entertainment District,304 Richmond Street W,Toronto,ON,M5V 3M6,43.6489494,-79.391628,4,107,1,"Canadian (New), Restaurants, Bars, Nightlife, Vegetarian"
z9SkYzD6RkmsdDw1qq3uXA,Pizza Park,Koreatown,733 Bloor Street W,Toronto,ON,M6G,43.6633496,-79.4185625,3,20,0,"Restaurants, Pizza"
RvYjKtzdIPA2VBUpJJbzCw,Tokyo Kitchen,Church-Wellesley Village,20 Charles Street E,Toronto,ON,M4Y 1T1,43.6692531,-79.3853592,4,100,1,"Restaurants, Japanese"
RXESkOgqAYGoujYTqy2KNg,The Only Cafe,The Danforth,972 Danforth Avenue,Toronto,ON,M4J 1L9,43.6804685,-79.337862,4,97,1,"Nightlife, Restaurants, Bars, Pubs, Cafes, Dive Bars"
QfmADfKPJNVjN6vqzx9LPQ,Sorauren Park,Roncesvalles,50 Wabash Ave,Toronto,ON,M6R 1N2,43.6480442,-79.4430761,3.5,4,1,"Active Life, Parks"
vHHHbPjhXtLApOmBoGWLww,Seaspray Restaurant,,629 Kingston Road,Toronto,ON,M4E 1R3,43.6787087,-79.2982057,2.5,8,1,"Restaurants, Chinese"
